review,tokenized,rating_cleaned,sentiment
"Scratches on the screen, weak battery health","['scratch', 'screen', 'weak', 'battery', 'health']",3,neutral
"Phone is in decent condition, scratches on the screen and body, battery unfortunately at 90% health","['phone', 'decent', 'condition', 'scratch', 'screen', 'body', 'battery', 'unfortunately', 'health']",3,neutral
"Excellent value for money, in general the cell phone is in perfect condition, the only detail was in the camera frame, almost not noticeable.","['excellent', 'value', 'money', 'general', 'cell', 'phone', 'perfect', 'condition', 'detail', 'camera', 'frame', 'almost', 'noticeable']",5,positive
"Bought Iphone 15, works great.","['buy', 'iphone', 'work', 'great']",5,positive
It’s great. Version e sim is working. Perfect,"['it', '’', 's', 'great', 'version', 'e', 'sim', 'work', 'perfect']",5,positive
"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time 0:00/Duration 0:34Loaded: 17.66%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:34 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.


Just bought it. Was transferring stuff from old iphone and this new one just got stuck. Nothing will work now. Not what i was expecting when i bought it. Very disappointed.","['video', 'showcase', 'product', 'seth', 'video', 'guide', 'product', 'setupthe', 'video', 'compare', 'multiple', 'productsthe', 'video', 'show', 'product', 'unpackedvideo', 'player', 'loadingclick', 'play', 'videoplaymutecurrent', 'time', 'duration', 'load', 'stream', 'type', 'liveseek', 'live', 'currently', 'behind', 'liveliveremaining', 'time', 'playback', 'ratechapterschaptersdescriptionsdescriptions', 'selectedcaptionscaptions', 'selectedenglishaudio', 'trackdefault', 'selectedfullscreenthis', 'modal', 'window', 'buy', 'transfer', 'stuff', 'old', 'iphone', 'new', 'one', 'get', 'stuck', 'nothing', 'work', 'expect', 'buy', 'disappointed']",1,negative
Is the best phone,"['best', 'phone']",5,positive
Good item,"['good', 'item']",5,positive
Great phone!,"['great', 'phone']",5,positive
Por el momento exelente me parece muy bien teléfono,"['por', 'el', 'moment', 'exelente', 'parent', 'muy', 'bien', 'teléfont']",5,positive
el equipo se apaga solo. La bateria se consume rapidamente. Me resulto imposible realizar la configuracion inicial. Se observo sociedad alrededor de la camara y dentro de los lentes. Al dia siguiente procedi a hacer la devolucion.,"['el', 'equipo', 'se', 'page', 'solo', 'la', 'bacteria', 'se', 'consume', 'rapidamente', 'result', 'impossible', 'realize', 'la', 'configuration', 'initial', 'se', 'observe', 'sociedad', 'alrededor', 'de', 'la', 'camara', 'centro', 'de', 'los', 'lens', 'al', 'dia', 'siguiente', 'process', 'racer', 'la', 'devolution']",1,negative
"I got the phone in three days. It was gonna be two, but it got delayed in shipping. It said it would be a week before I got it, so I requested a refund, and they gave me it. The phone has very minimal imperfections, so you have to take a light at it actually to see anything. The condition I got in was excellent, and I would say it is in excellent condition because the battery health is 99%.","['get', 'phone', 'three', 'day', 'gon', 'na', 'two', 'get', 'delay', 'shipping', 'say', 'would', 'week', 'get', 'request', 'refund', 'give', 'phone', 'minimal', 'imperfection', 'take', 'light', 'actually', 'see', 'anything', 'condition', 'get', 'excellent', 'would', 'say', 'excellent', 'condition', 'battery', 'health']",5,positive
"Very happy with the iPhone I got, shipped and got it fast, had no problem transferring everything including my number and service, battery health is great, the phone was used only a little under two years and looks brand new.","['happy', 'iphone', 'get', 'ship', 'get', 'fast', 'problem', 'transfer', 'everything', 'include', 'number', 'service', 'battery', 'health', 'great', 'phone', 'use', 'little', 'two', 'year', 'look', 'brand', 'new']",5,positive
Grewt,['great'],5,positive
it was just as said,['say'],5,positive
"Definitely not in excellent condition, scratches on the glass and so many scratches on the back and camera hub on both of my iPhones 15 Pro Max !Paid of excellent quality/condition not pawn shop conditions!","['definitely', 'excellent', 'condition', 'scratch', 'glass', 'many', 'scratch', 'back', 'camera', 'hub', 'phone', 'pro', 'max', 'pay', 'excellent', 'qualitycondition', 'pawn', 'shop', 'condition']",1,negative
Great product almost looks brand new,"['great', 'product', 'almost', 'look', 'brand', 'new']",5,positive
"It’s a good phone,I am satisfy of his performances","['it', '’', 's', 'good', 'phone', 'satisfy', 'performance']",5,positive
This seller lied to me by saying that the phone was fully unlocked to any network provider globally and when I got the phone it was and still is network locked. I don’t know what service provider it’s locked to either… apart from that the phone functions well and it was in mint condition. Unlocking iPhones can be really expensive though so I’m actually till upset because the phone actually does not worth the money I paid for it. A lot of bad reviews are under this sellers name so be careful when buying! Honestly I think that this seller should be removed from Amazon marketplace because of their dishonesty to me and many others!,"['seller', 'lie', 'say', 'phone', 'fully', 'unlocked', 'network', 'provider', 'globally', 'get', 'phone', 'still', 'network', 'lock', 'don', '’', 't', 'know', 'service', 'provider', 'it', '’', 's', 'lock', 'either…', 'apart', 'phone', 'function', 'well', 'mint', 'condition', 'unlock', 'phone', 'really', 'expensive', 'though', 'i', '’', 'm', 'actually', 'till', 'upset', 'phone', 'actually', 'worth', 'money', 'pay', 'lot', 'bad', 'review', 'seller', 'name', 'careful', 'buying', 'honestly', 'think', 'seller', 'remove', 'amazon', 'marketplace', 'dishonesty', 'many', 'others']",2,negative
"Phone worked for 5 minutes then it glitched out and overheated until it died. I took it to Verizon they told me the battery was defective, the phone wasn’t paid off by previous owner and I shouldn’t buy cell phones online.Phone was returned.","['phone', 'work', 'minute', 'glitch', 'overhead', 'die', 'take', 'verizon', 'tell', 'battery', 'defective', 'phone', 'wasn', '’', 't', 'pay', 'previous', 'owner', 'shouldn', '’', 't', 'buy', 'cell', 'phone', 'onlinephone', 'return']",1,negative
"Came in really good shape, as described.","['come', 'really', 'good', 'shape', 'describe']",5,positive
"Beware! I received a blacklisted phone which ultimately suspended my phone account. I’ve purchased refurbished phones through Amazon in the past and have never had this issue before. My phone worked fine for about 12 hours while also receiving alarming messages from my phone carrier regarding the possible fraudulent device. That evening, my account still looked active and in good standing. By the morning, my account was suspended and I could no longer send or receive communications through my phone. When I went into the store, they could see it was a blacklisted phone reported stolen. Immediately purchased  new phone through AT&T and returned this FRAUD phone!","['beware', 'receive', 'blacklisted', 'phone', 'ultimately', 'suspend', 'phone', 'account', 'i', '’', 've', 'purchase', 'refurbish', 'phone', 'amazon', 'past', 'never', 'issue', 'phone', 'work', 'fine', 'hour', 'also', 'receive', 'alarm', 'message', 'phone', 'carrier', 'regard', 'possible', 'fraudulent', 'device', 'even', 'account', 'still', 'look', 'active', 'good', 'standing', 'morning', 'account', 'suspend', 'could', 'longer', 'send', 'receive', 'communication', 'phone', 'go', 'store', 'could', 'see', 'blacklist', 'phone', 'report', 'steal', 'immediately', 'purchase', 'new', 'phone', 'att', 'return', 'fraud', 'phone']",1,negative
Love the phone but my mom selected the unlocked option but the network provider is locked.,"['love', 'phone', 'mom', 'select', 'unlocked', 'option', 'network', 'provider', 'lock']",1,negative
Love it,['love'],5,positive
"Be careful when purchasing renewed devices. The iPhone 15 Pro Max 256GB I bought was rated “Excellent”. The device was clearly not that. Scratches easily felt AND seen, well past the “12 inches” distance. Almost all four corners were gashed or nicked in some way. Just a new screen slapped on and that’s it. Not worth the money, at all.","['careful', 'purchasing', 'renew', 'device', 'iphone', 'pro', 'max', 'gb', 'buy', 'rat', '“', 'excellent', '”', 'device', 'clearly', 'scratch', 'easily', 'felt', 'see', 'well', 'past', '“', 'inch', '”', 'distance', 'almost', 'four', 'corner', 'dash', 'picked', 'way', 'new', 'screen', 'slap', 'that', '’', 's', 'worth', 'money']",1,negative
To be fair there was no scratches on the screen there was how ever scratches on the camera the also  an few on the back it does get warm on normal use not sure if that’s an problem but it is preforming amazing so far,"['fair', 'scratch', 'screen', 'ever', 'scratch', 'camera', 'also', 'back', 'get', 'warm', 'normal', 'use', 'sure', 'that', '’', 's', 'problem', 'perform', 'amaze', 'far']",3,neutral
"Purchased excellent product but received phone with extensive dents, scratches, and cracks","['purchase', 'excellent', 'product', 'receive', 'phone', 'extensive', 'cent', 'scratch', 'crack']",1,negative
Mine came in like new condition with only 130 battery cycles for $580ish bucks. Couldn’t be happier.,"['mine', 'come', 'like', 'new', 'condition', 'battery', 'cycle', 'ish', 'buck', 'couldn', '’', 't', 'happier']",5,positive
"The media could not be loaded.
                



when i first got the phone i tried to open it but it was dead so i charged it up and it was pretty easy to set everything up but you need a esim so im going to get one later. everything is cool but i dont know how to feel bout the camera quality so i fixed it and now its fine. i went frm a iphone 11 to a iPhone 15. but I suggest you got for it and you might be missing out ! i didn’t really see anything wrong with the phone physically there was no scratches it feels so big , it weights perfectly fine it’s not heavy , and it was a good value for money .","['medium', 'could', 'load', 'first', 'get', 'phone', 'try', 'open', 'dead', 'charge', 'pretty', 'easy', 'set', 'everything', 'need', 'sim', 'go', 'get', 'one', 'later', 'everything', 'cool', 'dont', 'know', 'feel', 'bout', 'camera', 'quality', 'fix', 'fine', 'go', 'frm', 'iphone', 'iphone', 'suggest', 'got', 'might', 'miss', 'didn', '’', 't', 'really', 'see', 'anything', 'wrong', 'phone', 'physically', 'scratch', 'feel', 'big', 'weight', 'perfectly', 'fine', 'it', '’', 's', 'heavy', 'good', 'value', 'money']",5,positive
Batería genial casi al 100iPhone perfecto muy bonito está súperLo único malo la caja no es la originalPor lo demás todo funciona al 100,"['latería', 'denial', 'casi', 'al', 'iphone', 'perfect', 'muy', 'monitor', 'está', 'súperl', 'único', 'male', 'la', 'casa', 'e', 'la', 'originator', 'lo', 'demás', 'todo', 'function', 'al']",3,neutral
"STEER CLEAR!!!It’s really a dice roll with these renewed products. The phone I received was in such poor quality it was beyond unusable. It is either a fake replica phone or the screen was replaced with cheap sub par quality. The bezels are almost twice as big on the bottom compared to the top L O L. The screen was grainy ugly and off color. Better off going somewhere else these are trash products. Look on Back Market or Sawppa instead. If you don’t believe me zoom in on the pictures I posted and see for yourself, SUB PAR QUALITY!","['steer', 'clear', '’', 's', 'really', 'dice', 'roll', 'renew', 'product', 'phone', 'receive', 'poor', 'quality', 'beyond', 'unusable', 'either', 'fake', 'replica', 'phone', 'screen', 'replace', 'cheap', 'sub', 'par', 'quality', 'level', 'almost', 'twice', 'big', 'bottom', 'compare', 'top', 'l', 'l', 'screen', 'grain', 'ugly', 'color', 'well', 'go', 'somewhere', 'else', 'trash', 'product', 'look', 'back', 'market', 'kappa', 'instead', 'don', '’', 't', 'believe', 'zoom', 'picture', 'post', 'see', 'sub', 'par', 'quality']",1,negative
"I love this phone✨ The color is so pretty, it’s a great value, and it feels thinner than my old iPhone and doesn’t heat up at all. It’s so brand new, it has no scratches, dents or cracks on it, the screen looks so good too! i can’t wait to see how it looks in the cases i buy for it. The delivery was so quick too i got it in just 3days after ordering it. I’m glad i bought this because my old iPhone broke on me recently.","['love', 'phone', 'color', 'pretty', 'it', '’', 's', 'great', 'value', 'feel', 'thinner', 'old', 'iphone', 'doesn', '’', 't', 'heat', 'it', '’', 's', 'brand', 'new', 'scratch', 'cent', 'crack', 'screen', 'look', 'good', 'can', '’', 't', 'wait', 'see', 'look', 'case', 'buy', 'delivery', 'quick', 'get', 'day', 'order', 'i', '’', 'm', 'glad', 'buy', 'old', 'iphone', 'break', 'recently']",5,positive
I received iphone LOCKED,"['receive', 'iphone', 'lock']",1,negative
"Phone works great, nothing wrong with it. But they sent a lightning cable charging cord and this phone needs a usb c","['phone', 'work', 'great', 'nothing', 'wrong', 'send', 'lightning', 'cable', 'charge', 'cord', 'phone', 'need', 'usb', 'c']",4,positive
"This was so super easy to set up. I didn’t even have to call my cellular company to switch my service. It automatically seamlessly did it while I was setting up the phone. Also, I’m happy that I bought it from Amazon versus getting it from my mobile carrier because I got the one terabyte Storage for less than $1000 and the mobile company would’ve had 250 GB for over $1000 so I am happy with my purchase. This phone has had no issues there wasn’t a lot of cosmetic damage. There was like a film around the camera that seemed like it was like some plastic that didn’t get ripped off correctly but other than that, the phone came perfect I have no Problems with it at all.","['super', 'easy', 'set', 'didn', '’', 't', 'even', 'call', 'cellular', 'company', 'switch', 'service', 'automatically', 'seamlessly', 'set', 'phone', 'also', 'i', '’', 'm', 'happy', 'buy', 'amazon', 'versus', 'get', 'mobile', 'carrier', 'get', 'one', 'terabyte', 'storage', 'less', 'mobile', 'company', 'would', '’', 've', 'gb', 'happy', 'purchase', 'phone', 'issue', 'wasn', '’', 't', 'lot', 'cosmetic', 'damage', 'like', 'film', 'around', 'camera', 'seem', 'like', 'like', 'plastic', 'didn', '’', 't', 'get', 'rip', 'correctly', 'phone', 'come', 'perfect', 'problem']",5,positive
"If I buy something on excellent condition, the battery life have to be also excellent. But it was 88%, I have a iPhone 13 Pro mas and the battery life was 89%","['buy', 'something', 'excellent', 'condition', 'battery', 'life', 'also', 'excellent', 'iphone', 'pro', 'ma', 'battery', 'life']",3,neutral
"Excelente me sorprendió que al configurar el celular entré a la opción de la condición de la batería está al 99% increíble y prácticamente está nuevo el celular, eso está genial","['excellent', 'sorprendió', 'que', 'al', 'configure', 'el', 'cellular', 'entryé', 'la', 'opcón', 'de', 'la', 'conductón', 'de', 'la', 'latería', 'está', 'al', 'sinceíble', 'prácticamente', 'está', 'nuevo', 'el', 'cellular', 'eso', 'está', 'denial']",5,positive
The phone was locked when I tried to contact customer service they didn’t help me.,"['phone', 'lock', 'tried', 'contact', 'customer', 'service', 'didn', '’', 't', 'help']",1,negative
Very good and easy for use,"['good', 'easy', 'use']",5,positive
"There were scratches on the body and the screen,","['scratch', 'body', 'screen']",2,negative
The camera on this phone is soooo bad and doesn’t focus it’s so blurry I’m returning it.,"['camera', 'phone', 'soon', 'bad', 'doesn', '’', 't', 'focus', 'it', '’', 's', 'blurry', 'i', '’', 'm', 'returning']",3,neutral
"yes i understand its a  refurbish phone, but come on this phone is in a terrible condition for that price","['yes', 'understand', 'refurbish', 'phone', 'come', 'phone', 'terrible', 'condition', 'price']",1,negative
DO NOT BUY THIS PHONE.,"['buy', 'phone']",1,negative
"Had a really good experience with this device, Miner scratches an a little screen warp that you can barely see at all…. But all an all a wonderful device! This is my second time buying a phone off amazon and  will continue to.","['really', 'good', 'experience', 'device', 'miner', 'scratch', 'little', 'screen', 'warp', 'barely', 'see', 'all…', 'wonderful', 'device', 'second', 'time', 'buy', 'phone', 'amazon', 'continue']",5,positive
"I was not sure what to expect with a refurbished phone off Amazon, but I was very pleasantly surprised of the quality and ease of setup with my iPhone 15 pro max. It seemed like a brand new phone except for one thing.. while setting up my phone it presented me with the option of my phone number or a different number I did not recognize. I’m guessing this is the previous owners phone number. This number remained in the phone settings until I did a deep dive and deleted the e-sim from that number. Other than that weird encounter every thing else was smooth. Setup was easy, no Verizon store visit, used iCloud and e-sim transfer.","['sure', 'expect', 'refurbish', 'phone', 'amazon', 'pleasant', 'surprise', 'quality', 'ease', 'setup', 'iphone', 'pro', 'max', 'seem', 'like', 'brand', 'new', 'phone', 'except', 'one', 'thing', 'set', 'phone', 'present', 'option', 'phone', 'number', 'different', 'number', 'recognize', 'i', '’', 'm', 'guess', 'previous', 'owner', 'phone', 'number', 'number', 'remain', 'phone', 'setting', 'deep', 'dive', 'delete', 'sim', 'number', 'weird', 'encounter', 'every', 'thing', 'else', 'smooth', 'setup', 'easy', 'verizon', 'store', 'visit', 'use', 'cloud', 'sim', 'transfer']",5,positive
My only complaint is that since this is named l16 promax it is near impossible to find a phone case. It is not compatible with I phone. Great phone though! Good price for storage.,"['complaint', 'since', 'name', 'l', 'roman', 'near', 'impossible', 'find', 'phone', 'case', 'compatible', 'phone', 'great', 'phone', 'though', 'good', 'price', 'storage']",5,positive
"Case fits nicely and provides good protection without impacting side button functionality.  Would have preferred if hard outer shell surrounded the camera corner area, but the inner soft case seems thick enough to protect it in that area anyway.  Glass screen protector went on easily, fits perfectly, and seems to have improved screen sensitivity a little bit.  Phone fell from my pocket 2 feet onto a slate floor with no damage.  It's not svelte, but is a good compromise between bulk and protection.","['case', 'fit', 'nicely', 'provide', 'good', 'protection', 'without', 'impact', 'side', 'button', 'functionality', 'would', 'prefer', 'hard', 'outer', 'shell', 'surround', 'camera', 'corner', 'area', 'inner', 'soft', 'case', 'seem', 'thick', 'enough', 'protect', 'area', 'anyway', 'glass', 'screen', 'protector', 'go', 'easily', 'fit', 'perfectly', 'seem', 'improved', 'screen', 'sensitivity', 'little', 'bit', 'phone', 'fell', 'pocket', 'foot', 'onto', 'slate', 'floor', 'damage', 'shelter', 'good', 'compromise', 'bulk', 'protection']",5,positive
Great phone I love it .. just wish I can find a case to go with the phone other than that works like a charm,"['great', 'phone', 'love', 'wish', 'find', 'case', 'go', 'phone', 'work', 'like', 'charm']",5,positive
No phone case no screen protector no ear peace no charger 😔. I turned the phone on and it has already been used I am returning it for a full refund. So disappointed.,"['phone', 'case', 'screen', 'protector', 'ear', 'peace', 'charger', 'turn', 'phone', 'already', 'use', 'return', 'full', 'refund', 'disappoint']",1,negative
Not bad. A less expensive version/copy of the Tudia case I had used on previously owned cell phones.,"['bad', 'less', 'expensive', 'versioncopy', 'udia', 'case', 'use', 'previously', 'own', 'cell', 'phone']",4,positive
"This is a great rugged case. The case and screen protector fit perfectly.  The cae does add a bit of weight to the phone, so it's certainly not ""dainty"".  Great value for the price.","['great', 'rugged', 'case', 'case', 'screen', 'protector', 'fit', 'perfectly', 'cae', 'add', 'bit', 'weight', 'phone', 'certainly', 'daily', 'great', 'value', 'price']",5,positive
Nice 2 piece case soft rubber inside and hard rubber outside ...  nice tampered glass screen protector..  perfect fit .. works like it's supposed too..,"['nice', 'piece', 'case', 'soft', 'rubber', 'inside', 'hard', 'rubber', 'outside', 'nice', 'hampered', 'glass', 'screen', 'protector', 'perfect', 'fit', 'work', 'like', 'suppose']",5,positive
I usually don't write reviews. But since I purchased new samsung galaxy  A32 .  Phone case perfectly fit and great quality!,"['usually', 'write', 'review', 'since', 'purchase', 'new', 'samsung', 'galaxy', 'phone', 'case', 'perfectly', 'fit', 'great', 'quality']",5,positive
"Nuce phone, BUT, does not run you through a typical ""setup"" where you can easily transfer files, photos, apps, etc., so transferring from your old phobe is a long, laborious process. Also, according to Google Play Store, it's not compatible with a lot of popular apps. (In my case, Hulu, Ebay, Chewy, among others...","['nice', 'phone', 'run', 'typical', 'setup', 'easily', 'transfer', 'file', 'photo', 'apps', 'etc', 'transfer', 'old', 'phone', 'long', 'laborious', 'process', 'also', 'accord', 'google', 'play', 'store', 'compatible', 'lot', 'popular', 'apps', 'case', 'hulu', 'ebay', 'chew', 'among', 'others']",2,negative
Phone wont turn on.literally stopped working a day after the rerun window closed and I really needed this phone.,"['phone', 'wont', 'turn', 'literally', 'stop', 'work', 'day', 'rerun', 'window', 'close', 'really', 'need', 'phone']",1,negative
"The case is great, fits the A32 perfectly.  No complaints about that.  The screen protector on other hand is garbage.  I have not dropped the phone or it it with anything and there's already two chips in it and it's cracked.  The only other thing I have in my pocket is another phone in a case so there are no sharp edges so I have no idea how it got cracked.  Buy this for the case but be careful with the screen protector","['case', 'great', 'fit', 'perfectly', 'complaint', 'screen', 'protector', 'hand', 'garbage', 'drop', 'phone', 'anything', 'there', 'already', 'two', 'chip', 'crack', 'thing', 'pocket', 'another', 'phone', 'case', 'sharp', 'edge', 'idea', 'get', 'cracked', 'buy', 'case', 'careful', 'screen', 'protector']",3,neutral
I ordered this case for my Samsung Galaxy A32 5G phone.  The shipping time was amazing as I received the case in two days.  Unfortunately I must not have paid attention to product details as I had no idea that the protective cover was just a clear piece that would stick to the glass of my phone and then the back cover would hold the phone.  The phone I just replaced had a full shell cover and after seeing this one I will stick to a case that provides better protection.  This was an enexpensive case and won't work for me.,"['ordered', 'case', 'samsung', 'galaxy', 'g', 'phone', 'shipping', 'time', 'amaze', 'receive', 'case', 'two', 'day', 'unfortunately', 'must', 'pay', 'attention', 'product', 'detail', 'idea', 'protective', 'cover', 'clear', 'piece', 'would', 'stick', 'glass', 'phone', 'back', 'cover', 'would', 'hold', 'phone', 'phone', 'replace', 'full', 'shell', 'cover', 'see', 'one', 'stick', 'case', 'provide', 'good', 'protection', 'inexpensive', 'case', 'work']",2,negative
Edges made from hard polished plastic. Not much friction and could easily slip through the hand resulting in dropping the phone.  It fits just fine though.,"['edge', 'make', 'hard', 'polished', 'plastic', 'much', 'friction', 'could', 'easily', 'slip', 'hand', 'result', 'drop', 'phone', 'fit', 'fine', 'though']",3,neutral
Hard case gers job done but is misleading about the higher edges to protect screen,"['hard', 'case', 'gers', 'job', 'do', 'mislead', 'high', 'edge', 'protect', 'screen']",3,neutral
Love that it's not bulky like other cases. Fits good in my pocket and cargo pocket in my work pants.,"['love', 'bulky', 'like', 'case', 'fit', 'good', 'pocket', 'cargo', 'pocket', 'work', 'pant']",5,positive
It's a little too heavy,"['little', 'heavy']",3,neutral
"decent protection; slim, not too bulky.case doesn't interfere with screen protector.","['decent', 'protection', 'slim', 'bulkycase', 'interfere', 'screen', 'protector']",5,positive
"Love it, it is what is described as.Fits perfect on the A32 5G.","['love', 'describe', 'asset', 'perfect', 'g']",5,positive
"Muy bueno y resistente, me encantó, la entrega super rápido","['muy', 'bueno', 'resistance', 'vacantó', 'la', 'entrez', 'super', 'rápid']",5,positive
I highly recommend this phone to anyone looking for a reliable and feature-packed smartphone. It has exceeded all my expectations.,"['highly', 'recommend', 'phone', 'anyone', 'look', 'reliable', 'featurepacked', 'smartphone', 'exceed', 'expectation']",5,positive
I dropped the phone from the height of the car door handle.  The contact with the side of the case resulted in 2 cracks radiating from the point of contact.  Switching back to Otterbox!,"['drop', 'phone', 'height', 'car', 'door', 'handle', 'contact', 'side', 'case', 'result', 'crack', 'radiate', 'point', 'contact', 'switch', 'back', 'otterbox']",1,negative
"Es el peor celular que eh comprado, en precio y en funcionamiento.","['e', 'el', 'per', 'cellular', 'que', 'eh', 'colorado', 'en', 'premio', 'en', 'funcionamiento']",1,negative
No fue compatible con mi celular,"['fue', 'compatible', 'con', 'mi', 'cellular']",1,negative
Didn't fit my samsung A32 5G.,"['fit', 'samsung', 'g']",1,negative
Samsung A32 5G is a very thin phone and for me it was to small. This fit easily and came with a protective face cover (I didn't use). The phone slid off of almost everything without the case and now it stays put most of the time(I don't freak out so much when it falls). My daughter says it's to bulky but her hands are smaller. All the buttons I use seem to work well. I'm more basic. Does what I want.,"['samsung', 'g', 'thin', 'phone', 'small', 'fit', 'easily', 'come', 'protective', 'face', 'cover', 'use', 'phone', 'slide', 'almost', 'everything', 'without', 'case', 'stay', 'put', 'time', 'freak', 'much', 'fall', 'daughter', 'say', 'bulky', 'hand', 'small', 'button', 'use', 'seem', 'work', 'well', 'basic', 'want']",5,positive
"Buen producto, cerrado y nuevo. Buena relación precio /calidad","['product', 'mercado', 'nuevo', 'bueno', 'replaceón', 'premio', 'calidad']",5,positive
"Fast shipping, as described, fully unlocked and functioning as it should.","['fast', 'shipping', 'describe', 'fully', 'unlocked', 'functioning']",5,positive
So far so good,"['far', 'good']",5,positive
"The phone arrived early, was reasonably priced, and was in like new condition. I couldn't have been happier with it.","['phone', 'arrive', 'early', 'reasonably', 'price', 'like', 'new', 'condition', 'could', 'happier']",5,positive
Great Phone!,"['great', 'phone']",5,positive
"I've had the phone for a about 2 months, but there's been a lot going on in my life lately so I haven't take the time to really learn about it. I just use the basics at this point. I love the color and it works great with the 5G. I will write more once I have really learned to use the features of the phone.","['phone', 'month', 'theres', 'lot', 'go', 'life', 'lately', 'take', 'time', 'really', 'learn', 'use', 'basic', 'point', 'love', 'color', 'work', 'great', 'g', 'write', 'really', 'learn', 'use', 'feature', 'phone']",5,positive
Why pay more for any phone? This one is perfect.,"['pay', 'phone', 'one', 'perfect']",5,positive
"Phone was in excellent condition. All most brand Battery life was good,no scratches on the screen . I’ve been using it over a month now and there was no over heating. Excellent!","['phone', 'excellent', 'condition', 'brand', 'battery', 'life', 'good', 'scratch', 'screen', 'i', '’', 've', 'use', 'month', 'heating', 'excellent']",5,positive
I have only had the phone for 2 months and it is already not working correctly and won't send outgoing text messages for the last 2 weeks. I called T Mobile and it is not the network and they stated it is this phone. A waste of money and now it is outside of the return window. Terrible and I will never buy from this company and these people again. $200 wasted.,"['phone', 'month', 'already', 'work', 'correctly', 'send', 'outgo', 'text', 'message', 'last', 'week', 'call', 'mobile', 'network', 'state', 'phone', 'waste', 'money', 'outside', 'return', 'window', 'terrible', 'never', 'buy', 'company', 'people', 'waste']",1,negative
everything works great and phone was as advertised!!,"['everything', 'work', 'great', 'phone', 'advertise']",5,positive
The phone has never worked properly. I bought it for my girl in Colomboa and WhatsApp wont dowmload. The camera wont work pn videocalls on any platform. The software update wont update. Im extremely disappointed.,"['phone', 'never', 'work', 'properly', 'buy', 'girl', 'colombia', 'whatsapp', 'wont', 'download', 'camera', 'wont', 'work', 'pn', 'videocalls', 'platform', 'software', 'update', 'wont', 'update', 'extremely', 'disappointed']",1,negative
The latest mobile phones are quick and easy to take photos Love it!,"['late', 'mobile', 'phone', 'quick', 'easy', 'take', 'photo', 'love']",5,positive
"This phone functions nicely, however you cannot get a screen protector or cover to fit this. I have tried the a couple different ones and no luck. We may return due to this being a knock off brand.","['phone', 'function', 'nicely', 'however', 'can', 'not', 'get', 'screen', 'protector', 'cover', 'fit', 'tried', 'couple', 'different', 'one', 'luck', 'may', 'return', 'due', 'knock', 'brand']",3,neutral
The company promised free returns but in reality they only pay up to $20 for a return and you have to ship it yourself.  Also the phone I purchased is limited to only 45 days of use after you insert a sim card.  I have written a note to the company but no one has responded.,"['company', 'promise', 'free', 'return', 'reality', 'pay', 'return', 'ship', 'also', 'phone', 'purchase', 'limited', 'day', 'use', 'insert', 'sim', 'card', 'write', 'note', 'company', 'one', 'respond']",1,negative
love the phone,"['love', 'phone']",5,positive
"Necesito la factura fiscal para poder activar el celular, de lo contrario el operador no lo hace.Por eso devuelvo el producto...¡Muchas gracias!","['necessity', 'la', 'factor', 'fiscal', 'para', 'poder', 'active', 'el', 'cellular', 'de', 'lo', 'contrary', 'el', 'operator', 'lo', 'hacepor', 'eso', 'devuelvo', 'el', 'products¡much', 'racial']",4,positive
Amazon debe saber cuáles son los celulares aprobados en Colombia Este celular que compre no es aprobado Ahora resulta que no puedo hacer la devolución por que las compañías de correo no aceptan enviar celulares a destinos internacionales,"['amazon', 'debt', 'saber', 'cuáles', 'son', 'los', 'cellar', 'aprobados', 'en', 'colombia', 'este', 'cellular', 'que', 'compare', 'es', 'aprobado', 'ahora', 'result', 'que', 'undo', 'racer', 'la', 'devolución', 'por', 'que', 'las', 'compñías', 'de', 'correct', 'acerta', 'enviar', 'cellar', 'destino', 'internacional']",3,neutral
"The phone was not what it was hyped to be. Shows spectacular picture and video performance on the advertisement screen/amazon website. However, the picture outcome doesn't come anywhere close to what it was depicted to be.","['phone', 'hop', 'show', 'spectacular', 'picture', 'video', 'performance', 'advertisement', 'screenamazon', 'website', 'however', 'picture', 'outcome', 'come', 'anywhere', 'close', 'depict']",3,neutral
It’s a gift will rate after the holifsp,"['it', '’', 's', 'gift', 'rate', 'holifsp']",4,positive
Inferior quality!,"['inferior', 'quality']",2,negative
"Great phone, very impressed however could not be used with Verizon. Had to be returned.","['great', 'phone', 'impress', 'however', 'could', 'use', 'verizon', 'return']",5,positive
The worst item I have ordered from amazon. It said it was an I phone it was an android. Very difficult to manipulate. Had I not kept it so long without charging it I would have absolutely returned it. I16 Pro Max,"['bad', 'item', 'order', 'amazon', 'say', 'phone', 'android', 'difficult', 'manipulate', 'keep', 'long', 'without', 'charge', 'would', 'absolutely', 'return', 'pro', 'max']",1,negative
